uniqueID,Booking_Date,predicted
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__ginger,2024-09-30,19.34121411070023
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__ginger,2024-10-31,14.876912711576948
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__ginger,2024-11-30,14.347082865369629
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__ginger,2024-12-31,17.188780360482998
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__ginger,2025-01-31,13.154965711403165
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__ginger,2025-02-28,12.625135865195848
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__green chilli,2024-03-31,25.797321150885868
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__green chilli,2024-04-30,21.307089903766514
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__green chilli,2024-05-31,21.901963666484576
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__green chilli,2024-06-30,28.213995811927994
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__green chilli,2024-07-31,23.240429632600215
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__green chilli,2024-08-31,23.835303395318277
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__green chilli,2024-09-30,30.630670472970124
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__green chilli,2024-10-31,25.17376936143392
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__green chilli,2024-11-30,25.76864312415198
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__green chilli,2024-12-31,33.04734513401225
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__green chilli,2025-01-31,27.10710909026762
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__green chilli,2025-02-28,27.70198285298568
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__kale leaf,2024-03-31,67.12766917295889
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__kale leaf,2024-04-30,19.557197677042243
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__kale leaf,2024-05-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__kale leaf,2024-06-30,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__kale leaf,2024-07-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__kale leaf,2024-08-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__kale leaf,2024-09-30,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__kale leaf,2024-10-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__kale leaf,2024-11-30,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__kale leaf,2024-12-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__kale leaf,2025-01-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__kale leaf,2025-02-28,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__leeks,2024-03-31,21.103560304504413
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__leeks,2024-04-30,17.2143929198127
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__leeks,2024-05-31,17.50909929866529
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__leeks,2024-06-30,22.30080496859307
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__leeks,2024-07-31,18.172188651083623
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__leeks,2024-08-31,18.466895029936214
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__leeks,2024-09-30,23.498049632681724
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__leeks,2024-10-31,19.129984382354547
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__leeks,2024-11-30,19.424690761207138
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__leeks,2024-12-31,24.695294296770378
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__leeks,2025-01-31,20.08778011362547
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__leeks,2025-02-28,20.38248649247806
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__lettuce,2024-03-31,2491.6218727465566
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__lettuce,2024-04-30,2016.6054571450115
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__lettuce,2024-05-31,2037.3236428763591
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__lettuce,2024-06-30,2575.7895022801567
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__lettuce,2024-07-31,2083.939560771891
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__lettuce,2024-08-31,2104.6577465032387
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__lettuce,2024-09-30,2659.9571318137564
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__lettuce,2024-10-31,2151.273664398771
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__lettuce,2024-11-30,2171.991850130119
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__lettuce,2024-12-31,2744.124761347356
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__lettuce,2025-01-31,2218.6077680256512
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__lettuce,2025-02-28,2239.325953756999
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__marrow,2024-03-31,89.20128489558785
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__marrow,2024-04-30,77.94144465459854
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__marrow,2024-05-31,83.79070397737922
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__marrow,2024-06-30,112.96390089438438
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__marrow,2024-07-31,96.95153745363577
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__marrow,2024-08-31,102.80079677641643
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__marrow,2024-09-30,136.7265168931809
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__marrow,2024-10-31,115.96163025267299
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__marrow,2024-11-30,121.81088957545367
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__marrow,2024-12-31,160.48913289197742
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__marrow,2025-01-31,134.97172305171023
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__marrow,2025-02-28,140.82098237449088
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__mint leaves,2024-03-31,18.09289003950528
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__mint leaves,2024-04-30,14.664213387886265
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__mint leaves,2024-05-31,14.833014593470303
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__mint leaves,2024-06-30,18.778644937190432
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__mint leaves,2024-07-31,15.212817306034388
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__mint leaves,2024-08-31,15.381618511618427
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__mint leaves,2024-09-30,19.464399834875586
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__mint leaves,2024-10-31,15.76142122418251
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__mint leaves,2024-11-30,15.930222429766548
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__mint leaves,2024-12-31,20.150154732560736
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__mint leaves,2025-01-31,16.31002514233063
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__mint leaves,2025-02-28,16.47882634791467
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__onion red,2024-03-31,305.8095003709508
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__onion red,2024-04-30,258.9323945343374
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__onion red,2024-05-31,271.6299894121833
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__onion red,2024-06-30,357.3934795622
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__onion red,2024-07-31,300.1995778873367
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__onion red,2024-08-31,312.8971727651827
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__onion red,2024-09-30,408.97745875344924
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__onion red,2024-10-31,341.46676124033615
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__onion red,2024-11-30,354.1643561181821
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__onion red,2024-12-31,460.56143794469847
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__onion red,2025-01-31,382.7339445933355
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__onion red,2025-02-28,395.43153947118145
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__onion spring,2024-03-31,24.636923243352367
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__onion spring,2024-04-30,19.473094959085234
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__onion spring,2024-05-31,19.262922838554868
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__onion spring,2024-06-30,23.78309900369776
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__onion spring,2024-07-31,18.790035567361546
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__onion spring,2024-08-31,18.57986344683118
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__onion spring,2024-09-30,22.92927476404315
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__onion spring,2024-10-31,18.106976175637858
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__onion spring,2024-11-30,17.89680405510749
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__onion spring,2024-12-31,22.07545052438854
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__onion spring,2025-01-31,17.42391678391417
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__onion spring,2025-02-28,17.213744663383803
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__parsley leaves,2024-03-31,50.824461435188184
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__parsley leaves,2024-04-30,31.635672028803686
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__parsley leaves,2024-05-31,23.614430144939814
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__parsley leaves,2024-06-30,18.23816628199119
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__parsley leaves,2024-07-31,5.566635906246086
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__parsley leaves,2024-08-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__parsley leaves,2024-09-30,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__parsley leaves,2024-10-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__parsley leaves,2024-11-30,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__parsley leaves,2024-12-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__parsley leaves,2025-01-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__parsley leaves,2025-02-28,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__peas,2024-03-31,75.32725056206388
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__peas,2024-04-30,63.11198290618016
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__peas,2024-05-31,65.64547842309487
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__peas,2024-06-30,85.6195760995299
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__peas,2024-07-31,71.34584333615297
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__peas,2024-08-31,73.87933885306768
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__peas,2024-09-30,95.9119016369959
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__peas,2024-10-31,79.57970376612577
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__peas,2024-11-30,82.11319928304049
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__peas,2024-12-31,106.2042271744619
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__peas,2025-01-31,87.81356419609858
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__peas,2025-02-28,90.3470597130133
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__potato fresh,2024-03-31,242.672077680691
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__potato fresh,2024-04-30,175.38839103310022
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__potato fresh,2024-05-31,158.72237226736465
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__potato fresh,2024-06-30,174.9663764448901
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__potato fresh,2024-07-31,121.22383004445953
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__potato fresh,2024-08-31,104.55781127872392
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__potato fresh,2024-09-30,107.26067520908921
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__potato fresh,2024-10-31,67.0592690558188
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__potato fresh,2024-11-30,50.3932502900832
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__potato fresh,2024-12-31,39.55497397328833
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__potato fresh,2025-01-31,12.8947080671781
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__potato fresh,2025-02-28,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__potato sweet,2024-03-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__potato sweet,2024-04-30,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__potato sweet,2024-05-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__potato sweet,2024-06-30,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__potato sweet,2024-07-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__potato sweet,2024-08-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__potato sweet,2024-09-30,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__potato sweet,2024-10-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__potato sweet,2024-11-30,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__potato sweet,2024-12-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__potato sweet,2025-01-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__potato sweet,2025-02-28,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__pumpkin red,2024-03-31,74.45044879395272
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__pumpkin red,2024-04-30,71.31536089312331
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__pumpkin red,2024-05-31,81.76425143353323
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__pumpkin red,2024-06-30,116.89906661436797
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__pumpkin red,2024-07-31,105.27425514945553
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__pumpkin red,2024-08-31,115.72314568986543
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__pumpkin red,2024-09-30,159.34768443478322
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__pumpkin red,2024-10-31,139.23314940578774
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__pumpkin red,2024-11-30,149.68203994619762
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__pumpkin red,2024-12-31,201.7963022551985
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__pumpkin red,2025-01-31,173.19204366211991
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__pumpkin red,2025-02-28,183.64093420252982
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__radish,2024-03-31,36.796001276628836
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__radish,2024-04-30,30.92529140181715
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__radish,2024-05-31,32.24839396227412
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__radish,2024-06-30,42.17110542848526
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__radish,2024-07-31,35.225374723302295
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__radish,2024-08-31,36.54847728375926
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__radish,2024-09-30,47.54620958034168
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__radish,2024-10-31,39.525458044787435
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__radish,2024-11-30,40.8485606052444
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__radish,2024-12-31,52.921313732198115
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__radish,2025-01-31,43.82554136627258
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__radish,2025-02-28,45.14864392672955
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__rosemary,2024-03-31,55.48248707017278
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__rosemary,2024-04-30,47.09556154836811
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__rosemary,2024-05-31,49.50406989701689
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__rosemary,2024-06-30,65.26705223655848
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__rosemary,2024-07-31,54.92321368147667
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__rosemary,2024-08-31,57.331722030125455
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__rosemary,2024-09-30,75.05161740294417
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__rosemary,2024-10-31,62.750865814585225
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__rosemary,2024-11-30,65.15937416323402
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__rosemary,2024-12-31,84.83618256932988
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__rosemary,2025-01-31,70.57851794769378
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__rosemary,2025-02-28,72.98702629634258
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__spinach,2024-03-31,1.7751666153843115
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__spinach,2024-04-30,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__spinach,2024-05-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__spinach,2024-06-30,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__spinach,2024-07-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__spinach,2024-08-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__spinach,2024-09-30,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__spinach,2024-10-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__spinach,2024-11-30,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__spinach,2024-12-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__spinach,2025-01-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__spinach,2025-02-28,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__thyme,2024-03-31,10.794146134795028
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__thyme,2024-04-30,6.685864688517192
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__thyme,2024-05-31,4.9530182713449005
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__thyme,2024-06-30,3.7544575650325855
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__thyme,2024-07-31,1.054113832707239
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__thyme,2024-08-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__thyme,2024-09-30,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__thyme,2024-10-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__thyme,2024-11-30,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__thyme,2024-12-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__thyme,2025-01-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__thyme,2025-02-28,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__tomato,2024-03-31,1327.079182725338
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__tomato,2024-04-30,1068.1241234332563
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__tomato,2024-05-31,1073.8670365470214
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__tomato,2024-06-30,1350.409767250009
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__tomato,2024-07-31,1086.788591052993
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__tomato,2024-08-31,1092.5315041667584
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__tomato,2024-09-30,1373.7403517746802
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__tomato,2024-10-31,1105.45305867273
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__tomato,2024-11-30,1111.1959717864952
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__tomato,2024-12-31,1397.0709362993514
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__tomato,2025-01-31,1124.117526292467
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__tomato,2025-02-28,1129.8604394062322
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__zucchini green,2024-03-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__zucchini green,2024-04-30,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__zucchini green,2024-05-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__zucchini green,2024-06-30,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__zucchini green,2024-07-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__zucchini green,2024-08-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__zucchini green,2024-09-30,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__zucchini green,2024-10-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__zucchini green,2024-11-30,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__zucchini green,2024-12-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__zucchini green,2025-01-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__zucchini green,2025-02-28,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__zucchini yellow,2024-03-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__zucchini yellow,2024-04-30,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__zucchini yellow,2024-05-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__zucchini yellow,2024-06-30,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__zucchini yellow,2024-07-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__zucchini yellow,2024-08-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__zucchini yellow,2024-09-30,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__zucchini yellow,2024-10-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__zucchini yellow,2024-11-30,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__zucchini yellow,2024-12-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__zucchini yellow,2025-01-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Fresh__zucchini yellow,2025-02-28,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__corn on the cob,2024-03-31,134.04366915157942
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__corn on the cob,2024-04-30,110.11274153283627
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__corn on the cob,2024-05-31,112.67079149867868
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__corn on the cob,2024-06-30,144.43574713781425
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__corn on the cob,2024-07-31,118.42640392182412
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__corn on the cob,2024-08-31,120.98445388766655
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__corn on the cob,2024-09-30,154.8278251240491
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__corn on the cob,2024-10-31,126.740066310812
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__corn on the cob,2024-11-30,129.2981162766544
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__corn on the cob,2024-12-31,165.2199031102839
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__corn on the cob,2025-01-31,135.05372869979985
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__corn on the cob,2025-02-28,137.61177866564228
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__eggplant,2024-03-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__eggplant,2024-04-30,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__eggplant,2024-05-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__eggplant,2024-06-30,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__eggplant,2024-07-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__eggplant,2024-08-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__eggplant,2024-09-30,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__eggplant,2024-10-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__eggplant,2024-11-30,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__eggplant,2024-12-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__eggplant,2025-01-31,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__eggplant,2025-02-28,0.0
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__hash browns,2024-03-31,458.35948720825616
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__hash browns,2024-04-30,382.15194246303446
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__hash browns,2024-05-31,395.8980337487496
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__hash browns,2024-06-30,514.2029830564738
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__hash browns,2024-07-31,426.8267391416086
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__hash browns,2024-08-31,440.5728304273237
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__hash browns,2024-09-30,570.0464789046915
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__hash browns,2024-10-31,471.5015358201827
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__hash browns,2024-11-30,485.24762710589783
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__hash browns,2024-12-31,625.8899747529092
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__hash browns,2025-01-31,516.1763324987569
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__hash browns,2025-02-28,529.9224237844719
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__potato french fries,2024-03-31,2903.4664870351635
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__potato french fries,2024-04-30,2381.178820749439
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__potato french fries,2024-05-31,2433.094937301713
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__potato french fries,2024-06-30,3114.3757105287773
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__potato french fries,2024-07-31,2549.9061995443303
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__potato french fries,2024-08-31,2601.8223160966045
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__potato french fries,2024-09-30,3325.2849340223906
ADAGIO__F&B Kitchen__LS - Vegetables Frozen__potato french fries,2024-10-31,2718.6335783392205
